c |  Solving Time         :    694.476ms
c |  Solving Time         :    706.124ms
c |  Solving Time         :    716.689ms
c |  Solving Time         :    722.906ms
c |  Solving Time         :    733.041ms
c |  Solving Time         :    737.558ms
c |  Solving Time         :    754.562ms
c |  Solving Time         :    766.174ms
c |  Solving Time         :    766.676ms
c |  Solving Time         :    769.448ms
c |  Solving Time         :    780.435ms
c |  Solving Time         :    895.260ms
c |  Solving Time         :    906.790ms
c |  Solving Time         :    921.190ms
c |  Solving Time         :    936.830ms
c |  Solving Time         :    946.191ms
c |  Solving Time         :    951.330ms
c |  Solving Time         :    974.475ms
c |  Solving Time         :    989.775ms
